MATERIAL_ID,SUPPLIER_ID,BATCH_NUMBER,MATERIAL_TYPE,SPECS,RECEIVED_DATE,QUANTITY,UNIT_COST
MAT-00212,SUP-001,7566,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0023}",2023-07-20,65,54.96
MAT-00213,SUP-001,4524,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0048}",2021-11-29,130,191.33
MAT-00214,SUP-001,6314,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0064}",2024-12-14,76,86.23
MAT-00215,SUP-001,1815,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0017}",2022-06-26,388,217.77
MAT-00216,SUP-001,8242,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0035}",2024-03-26,312,65.77
MAT-00217,SUP-001,2816,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0071}",2023-04-29,299,268.2
MAT-00218,SUP-001,1744,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0046}",2023-05-12,78,13.77
MAT-00219,SUP-001,4460,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0079}",2021-08-15,217,68.79
MAT-00220,SUP-001,8055,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0022}",2022-12-26,410,122.75
MAT-00221,SUP-001,6802,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0046}",2024-02-28,71,223.75
MAT-00222,SUP-001,2275,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0062}",2023-03-20,257,357.65
MAT-00223,SUP-001,5743,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0046}",2021-10-27,137,402.65
MAT-00224,SUP-001,8538,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0093}",2020-06-29,273,423.8
MAT-00225,SUP-001,8138,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0046}",2020-06-10,252,436.56
MAT-00226,SUP-001,6562,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.004}",2020-12-10,89,260.14
MAT-00227,SUP-001,9693,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0027}",2024-05-08,228,182.04
MAT-00228,SUP-001,3419,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0019}",2021-06-08,151,95.01
MAT-00229,SUP-001,2234,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0096}",2023-07-10,302,237.34
MAT-00230,SUP-001,8354,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0093}",2023-03-02,379,321.3
MAT-00231,SUP-001,6295,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0038}",2022-06-19,84,239.77
MAT-00232,SUP-001,5961,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0063}",2021-12-21,309,46.35
MAT-00233,SUP-001,8404,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0015}",2024-08-30,196,47.6
MAT-00234,SUP-001,9307,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0052}",2023-02-09,455,372.07
MAT-00235,SUP-001,8368,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0069}",2021-10-20,359,243.06
MAT-00236,SUP-001,2013,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0019}",2025-01-15,478,178.28
MAT-00237,SUP-001,2381,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0068}",2020-03-21,176,356.73
MAT-00238,SUP-001,9586,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0065}",2022-01-15,240,459.79
MAT-00239,SUP-001,7697,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0071}",2020-04-17,454,319.13
MAT-00240,SUP-001,2079,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0019}",2023-10-21,247,149.23
MAT-00241,SUP-001,3463,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0017}",2023-09-21,122,459.21
MAT-00242,SUP-001,7421,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0064}",2020-06-22,208,283.87
MAT-00243,SUP-001,6381,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.007}",2024-08-24,428,498.61
MAT-00244,SUP-001,2531,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.007}",2022-11-07,235,18.93
MAT-00245,SUP-001,3953,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0041}",2024-04-18,298,104.08
MAT-00246,SUP-001,3538,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0037}",2024-06-02,101,258.77
MAT-00247,SUP-001,9626,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.007}",2024-11-29,442,312.84
MAT-00248,SUP-001,7172,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0025}",2024-08-29,404,387.84
MAT-00249,SUP-001,8170,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0047}",2023-10-17,418,126.39
MAT-00250,SUP-001,5668,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0081}",2021-04-24,323,127.19
MAT-00251,SUP-001,4178,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0071}",2023-03-14,275,236.22
MAT-00252,SUP-001,7256,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0057}",2020-11-27,468,107.85
MAT-00253,SUP-001,3267,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0015}",2022-09-11,497,191.89
MAT-00254,SUP-001,9452,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0036}",2024-04-11,132,143.67
MAT-00255,SUP-001,3414,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0018}",2021-03-30,468,231.05
MAT-00256,SUP-001,1436,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0015}",2022-10-25,241,125.53
MAT-00257,SUP-001,7142,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0013}",2020-07-21,479,360.21
MAT-00258,SUP-001,3392,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0013}",2024-08-26,291,351.08
MAT-00259,SUP-001,8685,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0065}",2025-01-29,90,19.31
MAT-00260,SUP-001,3449,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0095}",2023-05-31,320,217.39
MAT-00261,SUP-001,4893,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0021}",2021-05-03,264,323.09
MAT-00262,SUP-001,8489,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.002}",2025-01-27,305,302.4
MAT-00263,SUP-001,9443,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0032}",2020-10-21,199,220.33
MAT-00264,SUP-001,6780,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0061}",2021-01-18,390,337.43
MAT-00265,SUP-001,6908,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0096}",2023-01-19,309,395.34
MAT-00266,SUP-001,1333,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0089}",2020-03-30,375,199.57
MAT-00267,SUP-001,5155,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0011}",2024-06-02,84,178.95
MAT-00268,SUP-001,2698,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0076}",2021-11-11,118,31.72
MAT-00269,SUP-001,6546,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0026}",2024-05-14,400,237.67
MAT-00270,SUP-001,8840,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0026}",2020-10-03,82,360.86
MAT-00271,SUP-001,1605,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0028}",2024-06-08,152,444.04
MAT-00272,SUP-001,6080,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0046}",2024-07-27,328,241.97
MAT-00273,SUP-001,4131,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0042}",2024-05-18,74,434.24
MAT-00274,SUP-001,5476,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0082}",2022-06-13,254,374.22
MAT-00275,SUP-001,6554,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0055}",2022-10-15,238,462.91
MAT-00276,SUP-001,5369,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0075}",2020-06-10,270,305.2
MAT-00277,SUP-001,9937,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0039}",2020-06-12,217,333.85
MAT-00278,SUP-001,8305,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0075}",2020-12-07,403,227.52
MAT-00279,SUP-001,1693,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0088}",2021-12-23,364,499.09
MAT-00280,SUP-001,1939,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.007}",2022-04-11,236,261.41
MAT-00281,SUP-001,3621,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0023}",2023-05-29,397,392.84
MAT-00282,SUP-001,3068,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0031}",2023-08-14,237,187.45
MAT-00283,SUP-001,1530,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0024}",2022-07-10,239,192.29
MAT-00284,SUP-001,3255,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0043}",2021-10-05,382,146.56
MAT-00285,SUP-001,1424,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0027}",2022-11-26,248,457.64
MAT-00286,SUP-001,5288,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0073}",2021-03-15,363,149.93
MAT-00287,SUP-001,4279,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0022}",2020-05-31,281,94.6
MAT-00288,SUP-001,8292,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0083}",2024-09-27,213,337.24
MAT-00289,SUP-001,2063,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0059}",2024-12-30,203,427.17
MAT-00290,SUP-001,3852,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0056}",2020-09-05,152,398.11
MAT-00291,SUP-001,9094,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0042}",2023-03-18,238,239.03
MAT-00292,SUP-001,3126,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.009}",2020-05-14,208,205.1
MAT-00293,SUP-001,8842,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0047}",2022-04-18,471,291.7
MAT-00294,SUP-001,6194,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0017}",2022-08-12,398,263.51
MAT-00295,SUP-001,3981,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0049}",2024-11-13,78,417.38
MAT-00296,SUP-001,3507,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0025}",2021-10-22,413,120.48
MAT-00297,SUP-001,5653,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0033}",2023-07-24,332,144.48
MAT-00298,SUP-001,5961,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0058}",2022-10-26,378,92.63
MAT-00299,SUP-001,3526,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0069}",2024-01-15,359,175.43
MAT-00300,SUP-001,1674,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0017}",2023-08-06,444,292.62
MAT-00301,SUP-001,4453,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0047}",2023-08-01,65,254.04
MAT-00302,SUP-001,9938,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0068}",2021-09-10,297,129.99
MAT-00303,SUP-001,7653,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0051}",2023-11-11,80,87.46
MAT-00304,SUP-001,8933,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0028}",2023-05-27,123,163.17
MAT-00305,SUP-001,6231,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0099}",2021-12-08,254,74.08
MAT-00306,SUP-001,9437,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.002}",2021-05-10,288,70.04
MAT-00307,SUP-001,5061,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0019}",2021-08-17,246,433.44
MAT-00308,SUP-001,5067,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0083}",2023-03-29,419,163.23
MAT-00309,SUP-001,9163,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0052}",2024-12-05,207,253.71
MAT-00310,SUP-001,7442,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0051}",2021-05-08,160,295.84
MAT-00311,SUP-001,1828,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0055}",2024-12-12,481,330.59
MAT-00312,SUP-001,5681,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0011}",2020-08-08,270,75.63
MAT-00313,SUP-001,6992,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0043}",2022-03-31,76,289.44
MAT-00314,SUP-001,6939,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0036}",2022-03-02,308,230.67
MAT-00315,SUP-001,5582,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0071}",2020-08-31,115,487.79
MAT-00316,SUP-001,7114,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.006}",2022-01-18,436,80.69
MAT-00317,SUP-001,9341,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0055}",2020-04-02,69,77.15
MAT-00318,SUP-001,8761,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0051}",2023-05-26,313,78.49
MAT-00319,SUP-001,6218,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0045}",2023-06-16,428,422.87
MAT-00320,SUP-001,6511,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0085}",2022-12-26,300,357.28
MAT-00321,SUP-001,8780,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0043}",2023-10-11,106,490.15
MAT-00322,SUP-001,6040,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0088}",2023-07-12,63,302.49
MAT-00323,SUP-001,4728,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0015}",2022-09-10,137,266.87
MAT-00324,SUP-001,7229,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0084}",2021-05-11,66,290.56
MAT-00325,SUP-001,2800,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0012}",2021-10-04,264,84.2
MAT-00326,SUP-001,4340,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0055}",2023-06-06,291,437.68
MAT-00327,SUP-001,2020,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0022}",2021-02-28,337,169.27
MAT-00328,SUP-001,8837,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0044}",2020-12-20,285,456.94
MAT-00329,SUP-001,9950,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0071}",2024-11-11,419,343.57
MAT-00330,SUP-001,5331,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0054}",2021-05-19,192,283.46
MAT-00331,SUP-001,5876,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0073}",2023-11-14,410,249.61
MAT-00332,SUP-001,6714,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0094}",2024-06-16,419,143.99
MAT-00333,SUP-001,9899,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0091}",2022-03-19,469,179.12
MAT-00334,SUP-001,5758,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0036}",2024-01-02,90,179.72
MAT-00335,SUP-001,5201,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0053}",2021-02-17,473,273.9
MAT-00336,SUP-001,5450,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.002}",2024-02-26,350,127.25
MAT-00337,SUP-001,9700,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0067}",2020-04-17,101,212.52
MAT-00338,SUP-001,8739,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0071}",2020-10-08,52,482.61
MAT-00339,SUP-001,7666,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0094}",2024-12-03,293,243.95
MAT-00340,SUP-001,5706,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0036}",2020-05-01,443,53.84
MAT-00341,SUP-001,4804,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0076}",2024-10-07,69,457.48
MAT-00342,SUP-001,7846,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0094}",2020-03-15,478,204.53
MAT-00343,SUP-001,4052,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0097}",2021-08-15,498,28.36
MAT-00344,SUP-001,2758,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0036}",2023-08-06,328,266.92
MAT-00345,SUP-001,9261,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0035}",2024-07-14,107,172.04
MAT-00346,SUP-001,8518,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0033}",2021-01-16,57,370.94
MAT-00347,SUP-001,4164,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0065}",2023-08-01,257,415.23
MAT-00348,SUP-001,6372,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0046}",2020-07-14,144,491.03
MAT-00349,SUP-001,6301,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0011}",2022-02-24,170,228.9
MAT-00350,SUP-001,6400,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0062}",2023-03-19,55,138.16
MAT-00351,SUP-001,4871,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.007}",2022-08-11,207,88.26
MAT-00352,SUP-001,9233,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0079}",2023-11-14,110,322.97
MAT-00353,SUP-001,7021,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.003}",2020-09-30,294,85.06
MAT-00354,SUP-001,7121,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0073}",2022-08-22,437,273.38
MAT-00355,SUP-001,4578,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0071}",2023-05-05,497,395.81
MAT-00356,SUP-001,8319,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0073}",2020-06-08,338,64.98
MAT-00357,SUP-001,9281,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0062}",2020-11-02,134,170.78
MAT-00358,SUP-001,8239,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0071}",2024-01-08,348,249.53
MAT-00359,SUP-001,8298,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0051}",2022-11-17,262,233.83
MAT-00360,SUP-001,8575,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0083}",2024-01-21,61,204.01
MAT-00361,SUP-001,4570,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0017}",2022-05-17,226,353.19
MAT-00362,SUP-001,1987,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0099}",2022-08-24,66,150.67
MAT-00363,SUP-001,3218,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0098}",2023-08-15,265,193.49
MAT-00364,SUP-001,8348,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0044}",2023-10-30,388,438.53
MAT-00365,SUP-001,6697,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0026}",2023-01-05,251,269.13
MAT-00366,SUP-001,4648,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0078}",2021-09-03,287,340.01
MAT-00367,SUP-001,7948,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0044}",2021-04-15,176,235.71
MAT-00368,SUP-001,5516,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0094}",2024-01-24,441,65.29
MAT-00369,SUP-001,7868,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0079}",2024-12-14,58,127.93
MAT-00370,SUP-001,2653,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0013}",2023-05-09,394,354.61
MAT-00371,SUP-001,5009,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0014}",2022-06-17,169,274.48
MAT-00372,SUP-001,3295,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0099}",2021-04-24,467,459.03
MAT-00373,SUP-001,6224,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0064}",2023-10-09,469,167.13
MAT-00374,SUP-001,3347,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0057}",2022-04-26,203,144.83
MAT-00375,SUP-001,3869,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0071}",2023-02-12,303,32.97
MAT-00376,SUP-001,7244,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0039}",2022-05-02,259,83.12
MAT-00377,SUP-001,4012,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0053}",2024-10-05,165,157.36
MAT-00378,SUP-001,3365,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0092}",2023-02-25,261,484.22
MAT-00379,SUP-001,9683,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0045}",2021-06-06,154,171.83
MAT-00380,SUP-001,8369,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0018}",2024-01-23,474,103.34
MAT-00381,SUP-001,7179,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0064}",2020-03-21,497,45.66
MAT-00382,SUP-001,4555,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0029}",2025-01-31,220,158.56
MAT-00383,SUP-001,4470,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0097}",2020-08-28,432,499.79
MAT-00384,SUP-001,4974,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0064}",2021-02-22,253,458.41
MAT-00385,SUP-001,6269,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0044}",2022-12-28,382,186.04
MAT-00386,SUP-001,6892,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0089}",2022-08-12,100,403.38
MAT-00387,SUP-001,8692,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0092}",2022-01-29,210,212.83
MAT-00388,SUP-001,4625,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0023}",2021-06-18,333,468.03
MAT-00389,SUP-001,7841,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0024}",2021-11-06,167,196.12
MAT-00390,SUP-001,9180,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0069}",2023-11-03,222,136.09
MAT-00391,SUP-001,9037,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0025}",2024-06-16,230,92.94
MAT-00392,SUP-001,9954,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0027}",2024-12-26,327,495.26
MAT-00393,SUP-001,9584,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0086}",2020-06-01,468,337.43
MAT-00394,SUP-001,7756,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0086}",2021-04-18,84,356.51
MAT-00395,SUP-001,4583,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0051}",2020-05-03,366,322.49
MAT-00396,SUP-001,8916,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0054}",2020-01-14,322,280.31
MAT-00397,SUP-001,1274,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0075}",2023-01-02,196,18.4
MAT-00398,SUP-001,8054,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.002}",2020-07-16,318,82.96
MAT-00399,SUP-001,9625,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0083}",2021-07-01,457,204.48
MAT-00400,SUP-001,7652,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0061}",2023-11-28,165,156.99
MAT-00401,SUP-001,1519,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0046}",2022-02-11,332,243.24
MAT-00402,SUP-001,1154,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0025}",2022-10-20,482,222.62
MAT-00403,SUP-001,2562,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0093}",2021-04-15,158,451.62
MAT-00404,SUP-001,8790,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0014}",2020-06-01,400,463.54
MAT-00405,SUP-001,1539,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0094}",2021-10-06,58,481.12
MAT-00406,SUP-001,3362,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0084}",2020-06-06,203,89.6
MAT-00407,SUP-001,7375,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0091}",2021-11-10,246,380.25
MAT-00408,SUP-001,2284,hydraulic_cylinder,"{""grade"": ""C"", ""tolerance"": 0.0077}",2021-12-09,77,57.87
MAT-00409,SUP-001,2245,hydraulic_cylinder,"{""grade"": ""B"", ""tolerance"": 0.0064}",2023-06-11,354,204.38
MAT-00410,SUP-001,1485,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0035}",2022-07-11,301,121.79
MAT-00411,SUP-001,7150,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0027}",2023-04-14,388,196.24
MAT-00412,SUP-001,5839,hydraulic_valve,"{""grade"": ""A"", ""tolerance"": 0.0074}",2020-06-17,187,85.57
MAT-00413,SUP-001,3527,hydraulic_valve,"{""grade"": ""C"", ""tolerance"": 0.0045}",2022-01-08,104,54.85
MAT-00414,SUP-001,8286,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0079}",2020-07-28,117,52.78
MAT-00415,SUP-001,8353,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.006}",2022-04-15,102,22.87
MAT-00416,SUP-001,2524,hydraulic_pump,"{""grade"": ""C"", ""tolerance"": 0.0064}",2021-10-26,492,198.77
MAT-00417,SUP-001,7779,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.008}",2024-01-24,336,453.55
MAT-00418,SUP-001,9537,hydraulic_cylinder,"{""grade"": ""A"", ""tolerance"": 0.0072}",2020-12-13,121,141.77
MAT-00419,SUP-001,9079,hydraulic_pump,"{""grade"": ""A"", ""tolerance"": 0.0016}",2022-06-09,191,216.34
MAT-00420,SUP-001,2260,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.0033}",2021-05-20,419,316.27
MAT-00421,SUP-001,4203,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.002}",2021-09-15,53,474.92
MAT-00422,SUP-001,7224,hydraulic_pump,"{""grade"": ""B"", ""tolerance"": 0.005}",2022-05-31,467,413.53
MAT-00423,SUP-001,3230,hydraulic_valve,"{""grade"": ""B"", ""tolerance"": 0.0039}",2023-11-24,152,244.71
